ID,Value,Source
Beryozovka berj1234-GB111,1,Juwon (2011:87)
Beryozovka berj1234-GB113,1,Juwon (2011:77)
Beryozovka berj1234-GB114,0,Juwon (2011:75)
Beryozovka berj1234-GB115,1,Juwon (2011:74, 76)
Beryozovka berj1234-GB116,0,Juwon (2011:1-115)
Beryozovka berj1234-GB117,1,Juwon (2011:108)
Beryozovka berj1234-GB118,?,Juwon (2011:1-115)
Beryozovka berj1234-GB119,0,Juwon (2011:1-115)
Beryozovka berj1234-GB120,0,Juwon (2011:1-115)
Beryozovka berj1234-GB121,0,Juwon (2011:1-115)
Beryozovka berj1234-GB122,?,Juwon (2011:1-115)
Beryozovka berj1234-GB123,?,Juwon (2011:1-115)
Beryozovka berj1234-GB124,0,Juwon (2011:75)
Beryozovka berj1234-GB126,1,Juwon (2011:57)
Beryozovka berj1234-GB127,?,Juwon (2011:1-115)
Beryozovka berj1234-GB129,0,Juwon (2011:1-115)
Beryozovka berj1234-GB131,0,Juwon (2011:1-115)
Beryozovka berj1234-GB132,1,Juwon (2011:58, 61, 66, 82-83)
Beryozovka berj1234-GB133,1,Juwon (2011:54, 60, 75)
Beryozovka berj1234-GB134,0,Juwon (2011:55)
Beryozovka berj1234-GB135,?,Juwon (2011:1-115)
Beryozovka berj1234-GB136,0,Juwon (2011:57, 58, 61, 66)
Beryozovka berj1234-GB137,1,Juwon (2011:94)
Beryozovka berj1234-GB138,0,Juwon (2011:1-115)
Beryozovka berj1234-GB139,?,Juwon (2011:1-115)
Beryozovka berj1234-GB140,0,Juwon (2011:102-108)
Beryozovka berj1234-GB146,0,Juwon (2011:1-115)
Beryozovka berj1234-GB147,1,Juwon (2011:75-76)
Beryozovka berj1234-GB148,0,Juwon (2011:75)
Beryozovka berj1234-GB149,0,Juwon (2011:75)
Beryozovka berj1234-GB150,?,Juwon (2011:1-115)
Beryozovka berj1234-GB151,?,Pakendorf (in preparation)
Beryozovka berj1234-GB152,1,Juwon (2011:76, 96, 98)
Beryozovka berj1234-GB155,1,Juwon (2011:76)
Beryozovka berj1234-GB156,0,Juwon (2011:76-77)
Beryozovka berj1234-GB158,?,Juwon (2011:1-115)
Beryozovka berj1234-GB159,?,Juwon (2011:1-115)
Beryozovka berj1234-GB160,?,Juwon (2011:1-115)
Beryozovka berj1234-GB165,0,Juwon (2011:52)
Beryozovka berj1234-GB166,0,Juwon (2011:52)
Beryozovka berj1234-GB167,0,Juwon (2011:60-61)
Beryozovka berj1234-GB170,0,Juwon (2011:1-115)
Beryozovka berj1234-GB171,0,Juwon (2011:1-115)
Beryozovka berj1234-GB172,0,Juwon (2011:1-115)
Beryozovka berj1234-GB177,0,Juwon (2011:1-115)
Beryozovka berj1234-GB184,?,Juwon (2011:1-115)
Beryozovka berj1234-GB185,0,Juwon (2011:64)
Beryozovka berj1234-GB186,0,Juwon (2011:1-115)
Beryozovka berj1234-GB187,1,Juwon (2011:70-71)
Beryozovka berj1234-GB188,0,Juwon (2011:70-71)
Beryozovka berj1234-GB192,0,Juwon (2011:1-115)
Beryozovka berj1234-GB196,0,Juwon (2011:60-61)
Beryozovka berj1234-GB197,0,Juwon (2011:60-61)
Beryozovka berj1234-GB198,0,Juwon (2011:1-115)
Beryozovka berj1234-GB204,?,Juwon (2011:73)
Beryozovka berj1234-GB250,?,Juwon (2011:1-115)
Beryozovka berj1234-GB252,?,Juwon (2011:1-115)
Beryozovka berj1234-GB253,?,Juwon (2011:1-115)
Beryozovka berj1234-GB254,?,Juwon (2011:1-115)
Beryozovka berj1234-GB256,?,Juwon (2011:1-115)
Beryozovka berj1234-GB257,1,Juwon (2011:57)
Beryozovka berj1234-GB260,0,Juwon (2011:1-115)
Beryozovka berj1234-GB262,0,Juwon (2011:1-115)
Beryozovka berj1234-GB263,1,Juwon (2011:57, 72, 111)
Beryozovka berj1234-GB264,0,Juwon (2011:57, 72, 76, 88, 111)
Beryozovka berj1234-GB265,0,Juwon (2011:68-69)
Beryozovka berj1234-GB266,1,Juwon (2011:55-56, 68)
Beryozovka berj1234-GB270,0,Juwon (2011:68-69)
Beryozovka berj1234-GB273,0,Juwon (2011:68-69)
Beryozovka berj1234-GB275,1,Juwon (2011:68-69, 72)
Beryozovka berj1234-GB276,0,Juwon (2011:68-69)
Beryozovka berj1234-GB285,0,Juwon (2011:57, 72, 76, 88, 111)
Beryozovka berj1234-GB286,1,Juwon (2011:76, 88, 111)
Beryozovka berj1234-GB291,0,Juwon (2011:57, 72, 76, 88, 111)
Beryozovka berj1234-GB296,?,Juwon (2011:1-115)
Beryozovka berj1234-GB297,0,Juwon (2011:57, 72, 76, 88, 111)
Beryozovka berj1234-GB298,1,Juwon (2011:99, 102-105)
Beryozovka berj1234-GB299,0,Juwon (2011:99, 102-105)
Beryozovka berj1234-GB300,0,Juwon (2011:1-115)
Beryozovka berj1234-GB301,1,Juwon (2011:54-55, 58)
Beryozovka berj1234-GB302,0,Juwon (2011:75-76)
Beryozovka berj1234-GB303,0,Juwon (2011:75)
Beryozovka berj1234-GB304,1,Juwon (2011:75-76)
Beryozovka berj1234-GB305,1,Juwon (2011:60-61)
Beryozovka berj1234-GB306,?,Juwon (2011:60-61)
Beryozovka berj1234-GB309,0,Juwon (2011:1-115)
Beryozovka berj1234-GB312,1,Juwon (2011:81, 89-93)
Beryozovka berj1234-GB313,0,Juwon (2011:62-63)
Beryozovka berj1234-GB314,0,Juwon (2011:1-115)
Beryozovka berj1234-GB315,0,Juwon (2011:1-115)
Beryozovka berj1234-GB316,0,Juwon (2011:52)
Beryozovka berj1234-GB317,0,Juwon (2011:52)
Beryozovka berj1234-GB318,0,Juwon (2011:52)
Beryozovka berj1234-GB319,0,Juwon (2011:52)
Beryozovka berj1234-GB320,0,Juwon (2011:52)
Beryozovka berj1234-GB321,0,Juwon (2011:1-115)
Beryozovka berj1234-GB322,0,Juwon (2011:1-115)
Beryozovka berj1234-GB323,0,Juwon (2011:1-115)
Beryozovka berj1234-GB324,0,Juwon (2011:1-115)
Beryozovka berj1234-GB325,?,Juwon (2011:59, 65, 67, 84)
Beryozovka berj1234-GB326,?,Juwon (2011:66-67)
Beryozovka berj1234-GB327,1,Juwon (2011:95)
Beryozovka berj1234-GB328,?,Juwon (2011:1-115)
Beryozovka berj1234-GB329,?,Juwon (2011:1-115)
Beryozovka berj1234-GB330,0,Juwon (2011:1-115)
Beryozovka berj1234-GB331,0,Juwon (2011:1-115)
Beryozovka berj1234-GB333,1,Juwon (2011:67)
Beryozovka berj1234-GB334,0,Juwon (2011:67)
Beryozovka berj1234-GB335,0,Juwon (2011:67)
Beryozovka berj1234-GB336,0,Juwon (2011:67)
Beryozovka berj1234-GB400,0,Juwon (2011:1-115)
Beryozovka berj1234-GB401,?,Juwon (2011:1-115)
Beryozovka berj1234-GB402,0,Juwon (2011:1-115)
Beryozovka berj1234-GB403,0,Juwon (2011:1-115)
Beryozovka berj1234-GB408,1,Juwon (2011:53-54)
Beryozovka berj1234-GB409,0,Juwon (2011:1-115)
Beryozovka berj1234-GB410,0,Juwon (2011:1-115)
Beryozovka berj1234-GB415,0,Juwon (2011:60-61)
Beryozovka berj1234-GB421,0,Juwon (2011:93-94)
Beryozovka berj1234-GB422,0,Juwon (2011:93-94)
Beryozovka berj1234-GB430,0,Juwon (2011:62-63)
Beryozovka berj1234-GB431,0,Juwon (2011:62-63)
Beryozovka berj1234-GB432,0,Juwon (2011:62-63)
Beryozovka berj1234-GB433,1,Juwon (2011:62)
Beryozovka berj1234-GB519,0,Juwon (2011:1-115)
Beryozovka berj1234-GB520,0,Juwon (2011:1-115)
Beryozovka berj1234-GB521,0,Juwon (2011:1-115)
Beryozovka berj1234-GB522,1,Juwon (2011:115)
Beryozovka berj1234-TE003,0,Juwon (2011:39-41)
Beryozovka berj1234-TE004,1,Juwon (2011:39-41)
Beryozovka berj1234-TE005,1,Juwon (2011:31)
Beryozovka berj1234-TE006,0,Juwon (2011:32)
Beryozovka berj1234-TE007,0,Juwon (2011:34)
Beryozovka berj1234-TE008,1,Juwon (2011:24-27)
Beryozovka berj1234-TE018,0,Juwon (2011:60-61)
Beryozovka berj1234-TE019,1,Juwon (2011:60-61)
Beryozovka berj1234-TE027,0,Juwon (2011:60-61)
Beryozovka berj1234-TE031,1,Juwon (2011:31)
Beryozovka berj1234-TE037,0,Juwon (2011:23)
Beryozovka berj1234-TE038,1,Juwon (2011:31-32)
Beryozovka berj1234-TE039,1,Juwon (2011:11-22)
Beryozovka berj1234-TE050,0,Juwon (2011:52)
Beryozovka berj1234-TE052,0,Juwon (2011:53)
Beryozovka berj1234-TE053,1,Juwon (2011:53-54)
Beryozovka berj1234-TE054,1,Juwon (2011:76, 88)
Beryozovka berj1234-TE059,0,Juwon (2011:75)
Beryozovka berj1234-TE066,0,Juwon (2011:89)
Beryozovka berj1234-TE078,0,Juwon (2011:24-27)
Beryozovka berj1234-TS001,1,Juwon (2011:52)
Beryozovka berj1234-TS002,0,Juwon (2011:52)
Beryozovka berj1234-TS003,1,Juwon (2011:64)
Beryozovka berj1234-TS004,0,Juwon (2011:64)
Beryozovka berj1234-TS005,1,Juwon (2011:62-63)
Beryozovka berj1234-TS006,1,Juwon (2011:62-63)
Beryozovka berj1234-TS007,1,Juwon (2011:253)
Beryozovka berj1234-TS008,0,Juwon (2011:1-115)
Beryozovka berj1234-TS009,?,Juwon (2011:1-115)
Beryozovka berj1234-TS010,?,Juwon (2011:1-115)
Beryozovka berj1234-TS079,0,Juwon (2011:39-41)
Beryozovka berj1234-TS080,0,Juwon (2011:39-41)
Beryozovka berj1234-TS086,1,Juwon (2011:53)
Beryozovka berj1234-TS087,0,Juwon (2011:53)
Beryozovka berj1234-TS088,0,Juwon (2011:24-27)
bona1250-GB020,0,Todaeva (1997:33)
bona1250-GB021,0,Todaeva (1997:33)
bona1250-GB022,0,Todaeva (1997:33)
bona1250-GB023,0,Todaeva (1997:33)
bona1250-GB026,0,Fried (2010:1-340)
bona1250-GB027,?,Fried (2010:1-340)
bona1250-GB028,1,Todaeva (1997:35)
bona1250-GB030,0,Todaeva (1997:33)
bona1250-GB031,0,Todaeva (1997:33)
bona1250-GB035,0,Fried (2010:143); Todaeva (1997:33)
bona1250-GB036,0,Todaeva (1997:33)
bona1250-GB037,1,Fried (2010:143)
bona1250-GB038,0,Fried (2010:1-340)
bona1250-GB039,0,Todaeva (1997:31)
bona1250-GB041,0,Todaeva (1997:31)
bona1250-GB042,0,Fried (2010:67); Todaeva (1997:31)
bona1250-GB043,1,Fried (2010:68); Todaeva (1997:31)
bona1250-GB044,1,Fried (2010:73); Todaeva (1997:31)
bona1250-GB046,1,Fried (2010:75, 80-81)
bona1250-GB047,1,Fried (2010:86)
bona1250-GB048,1,Fried (2010:86)
bona1250-GB049,1,Fried (2010:86)
bona1250-GB051,0,Todaeva (1997:31)
bona1250-GB052,0,Todaeva (1997:31)
bona1250-GB053,0,Todaeva (1997:31)
bona1250-GB054,0,Todaeva (1997:31)
bona1250-GB057,0,Fried (2010:1-340)
bona1250-GB058,0,Fried (2010:1-340)
bona1250-GB059,0,Fried (2010:50)
bona1250-GB068,0,Fried (2010:148)
bona1250-GB069,0,Fried (2010:146-147)
bona1250-GB070,1,Fried (2010:44); Todaeva (1997:32)
bona1250-GB071,1,Todaeva (1997:33, 35)
bona1250-GB072,1,Fried (2010:44, 61, 64); Todaeva (1997:32)
bona1250-GB073,1,Todaeva (1997:33, 35)
bona1250-GB074,0,Fried (2010:1-340)
bona1250-GB075,1,Todaeva (1997:34)
bona1250-GB079,0,Todaeva (1997:31, 35-36)
bona1250-GB080,1,Todaeva (1997:31, 35-36)
bona1250-GB081,0,Fried (2010:1-340)
bona1250-GB082,0,Todaeva (1997:32); Fried (2010:179)
bona1250-GB083,1,Todaeva (1997:32)
bona1250-GB084,1,Todaeva (1997:32); Fried (2010:179)
bona1250-GB086,1,Fried (2010:179)
bona1250-GB089,0,Fried (2010:38)
bona1250-GB090,0,Fried (2010:38)
bona1250-GB091,0,Fried (2010:38)
bona1250-GB092,0,Fried (2010:38)
bona1250-GB093,0,Fried (2010:38)
bona1250-GB094,0,Fried (2010:38)
bona1250-GB095,0,Fried (2010:1-340)
bona1250-GB096,0,Fried (2010:1-340)
bona1250-GB098,0,Fried (2010:1-340)
bona1250-GB099,0,Fried (2010:1-340)
bona1250-GB103,?,Fried (2010:1-340)
bona1250-GB104,?,Fried (2010:1-340)
bona1250-GB105,1,Fried (2010:1-340)
bona1250-GB107,0,Todaeva (1997:33)
bona1250-GB108,0,Fried (2010:1-340)
bona1250-GB109,0,Fried (2010:1-340)
bona1250-GB110,0,Fried (2010:1-340)
bona1250-GB111,?,Fried (2010:1-340)
bona1250-GB113,1,Todaeva (1997:32)
bona1250-GB114,0,Fried (2010:123-124, 206)
bona1250-GB115,1,Fried (2010:202-206); Todaeva (1997:32)
bona1250-GB116,0,Fried (2010:1-340)
bona1250-GB117,1,Fried (2010:209-210)
bona1250-GB118,?,Fried (2010:1-340)
bona1250-GB119,1,Fried (2010:198)
bona1250-GB120,1,Todaeva (1997:32)
bona1250-GB121,0,Todaeva (1997:32); Fried (2010:194, 196)
bona1250-GB122,?,Fried (2010:1-340)
bona1250-GB123,?,Fried (2010:1-340)
bona1250-GB124,0,Fried (2010:1-340)
bona1250-GB126,0,Fried (2010:207-208, 210)
bona1250-GB127,0,Fried (2010:110)
bona1250-GB129,0,Fried (2010:1-340)
bona1250-GB131,0,Todaeva (1997:36); Fried (2010:38)
bona1250-GB132,0,Todaeva (1997:36); Fried (2010:38)
bona1250-GB133,1,Todaeva (1997:36); Fried (2010:38)
bona1250-GB134,1,Todaeva (1997:36)
bona1250-GB135,?,Fried (2010:1-340)
bona1250-GB136,1,Todaeva (1997:36)
bona1250-GB137,0,Todaeva (1997:33)
bona1250-GB138,0,Todaeva (1997:33)
bona1250-GB139,1,Todaeva (1997:33)
bona1250-GB140,0,Todaeva (1997:33)
bona1250-GB146,?,Fried (2010:1-340)
bona1250-GB147,0,Todaeva (1997:32); Fried (2010:211)
bona1250-GB148,0,Fried (2010:1-340)
bona1250-GB149,0,Fried (2010:1-340)
bona1250-GB150,0,Fried (2010:319-340)
bona1250-GB151,0,Fried (2010:1-340)
bona1250-GB152,?,Fried (2010:1-340)
bona1250-GB155,1,Todaeva (1997:32)
bona1250-GB156,0,Fried (2010:211ß215)
bona1250-GB158,1,Fried (2010:102)
bona1250-GB159,0,Fried (2010:84)
bona1250-GB160,1,Fried (2010:79, 108, 109)
bona1250-GB165,0,Fried (2010:65-74); Todaeva (1997:31)
bona1250-GB166,1,Fried (2010:71); Todaeva (1997:31)
bona1250-GB167,1,Fried (2010:121)
bona1250-GB170,0,Todaeva (1997:33)
bona1250-GB171,0,Todaeva (1997:33)
bona1250-GB172,0,Todaeva (1997:33)
bona1250-GB177,0,Fried (2010:1-340)
bona1250-GB184,0,Todaeva (1997:33)
bona1250-GB185,?,Fried (2010:143-144)
bona1250-GB186,0,Todaeva (1997:33)
bona1250-GB187,?,Fried (2010:1-340)
bona1250-GB188,?,Fried (2010:1-340)
bona1250-GB192,0,Todaeva (1997:31)
bona1250-GB196,0,Todaeva (1997:33, 35)
bona1250-GB197,0,Todaeva (1997:33, 35)
bona1250-GB198,0,Todaeva (1997:34)
bona1250-GB204,?,Fried (2010:141)
bona1250-GB250,0,Fried (2010:56)
bona1250-GB252,1,Fried (2010:56, 260)
bona1250-GB253,1,Fried (2010:56)
bona1250-GB254,0,Fried (2010:56)
bona1250-GB256,0,Fried (2010:56)
bona1250-GB257,0,Fried (2010:258-260)
bona1250-GB260,0,Fried (2010:258-260)
bona1250-GB262,0,Fried (2010:258-260)
bona1250-GB263,0,Fried (2010:258-260)
bona1250-GB264,0,Fried (2010:258-260)
bona1250-GB265,0,Todaeva (1997:33)
bona1250-GB266,1,Todaeva (1997:33)
bona1250-GB270,0,Todaeva (1997:33)
bona1250-GB273,0,Todaeva (1997:33)
bona1250-GB275,0,Todaeva (1997:33)
bona1250-GB276,0,Todaeva (1997:33)
bona1250-GB285,0,Fried (2010:258-260)
bona1250-GB286,1,Fried (2010:258-260)
bona1250-GB291,0,Fried (2010:1-340)
bona1250-GB296,?,Fried (2010:1-340)
bona1250-GB297,0,Fried (2010:258-260)
bona1250-GB298,0,Todaeva (1997:33)
bona1250-GB299,1,Todaeva (1997:33)
bona1250-GB300,0,Fried (2010:1-340)
bona1250-GB301,?,Fried (2010:1-340)
bona1250-GB302,0,Todaeva (1997:32)
bona1250-GB303,0,Fried (2010:1-340)
bona1250-GB304,0,Todaeva (1997:32)
bona1250-GB305,1,Fried (2010:123)
bona1250-GB306,?,Fried (2010:1-340)
bona1250-GB309,?,Fried (2010:1-340)
bona1250-GB312,1,Todaeva (1997:32)
bona1250-GB313,?,Todaeva (1997:33, 35)
bona1250-GB314,0,Todaeva (1997:31)
bona1250-GB315,0,Todaeva (1997:31)
bona1250-GB316,0,Fried (2010:67); Todaeva (1997:31)
bona1250-GB317,0,Fried (2010:67); Todaeva (1997:31)
bona1250-GB318,0,Fried (2010:67); Todaeva (1997:31)
bona1250-GB319,0,Fried (2010:67); Todaeva (1997:31)
bona1250-GB320,0,Fried (2010:67); Todaeva (1997:31)
bona1250-GB321,0,Todaeva (1997:31)
bona1250-GB322,0,Fried (2010:187-188)
bona1250-GB323,0,Fried (2010:187-188)
bona1250-GB324,1,Fried (2010:261)
bona1250-GB325,?,Fried (2010:1-340)
bona1250-GB326,1,Fried (2010:260)
bona1250-GB327,0,Fried (2010:267)
bona1250-GB328,1,Fried (2010:267)
bona1250-GB329,0,Fried (2010:267-269)
bona1250-GB330,?,Fried (2010:1-340)
bona1250-GB331,?,Fried (2010:1-340)
bona1250-GB333,1,Todaeva (1997:34)
bona1250-GB334,0,Todaeva (1997:34)
bona1250-GB335,0,Todaeva (1997:34)
bona1250-GB336,0,Todaeva (1997:34)
bona1250-GB400,?,Fried (2010:1-340)
bona1250-GB401,?,Fried (2010:1-340)
bona1250-GB402,0,Fried (2010:1-340)
bona1250-GB403,0,Fried (2010:1-340)
bona1250-GB408,1,Todaeva (1997:32); Fried (2010:43)
bona1250-GB409,0,Fried (2010:43)
bona1250-GB410,1,Fried (2010:38, 47-48)
bona1250-GB415,0,Todaeva (1997:33, 35)
bona1250-GB421,?,Fried (2010:1-340)
bona1250-GB422,?,Fried (2010:1-340)
bona1250-GB430,0,Todaeva (1997:32-33)
bona1250-GB431,0,Todaeva (1997:32-33)
bona1250-GB432,1,Todaeva (1997:32-33); Fried (2010:38)
bona1250-GB433,?,Todaeva (1997:32-33); Fried (2010:38)
bona1250-GB519,0,Fried (2010:194)
bona1250-GB520,0,Todaeva (1997:32)
bona1250-GB521,1,Fried (2010:196)
bona1250-GB522,1,Fried (2010:337)
bona1250-TE003,0,Todaeva (1997:31)
bona1250-TE004,0,Todaeva (1997:31)
bona1250-TE005,1,Todaeva (1997:31); Fried (2010:35)
bona1250-TE006,1,Todaeva (1997:31); Fried (2010:31)
bona1250-TE007,1,Rybatzki (2003:371-372); Fried (2010:24-25)
bona1250-TE008,1,Todaeva (1997:30); Fried (2010:16, 22-23); Hugjiltu (2003:329)
bona1250-TE018,1,Todaeva (1997:35)
bona1250-TE019,1,Todaeva (1997:34)
bona1250-TE027,1,Fried (2010:113)
bona1250-TE031,1,Fried (2010:35)
bona1250-TE037,1,Fried (2010:26)
bona1250-TE038,1,Fried (2010:32)
bona1250-TE039,1,Rybatzki (2003:371-372); Todaeva (1997:31); Fried (2010:33); Hugjiltu (2003:325)
bona1250-TE050,0,Fried (2010:140)
bona1250-TE052,1,Fried (2010:47-48)
bona1250-TE053,1,Fried (2010:44)
bona1250-TE054,1,Fried (2010:258-262)
bona1250-TE059,0,Fried (2010:211)
bona1250-TE066,1,Fried (2010:264)
bona1250-TE078,0,Fried (2010:18)
bona1250-TS001,1,Fried (2010:142)
bona1250-TS002,1,Fried (2010:140)
bona1250-TS003,1,Fried (2010:143-144)
bona1250-TS004,0,Fried (2010:143-144)
bona1250-TS005,?,Todaeva (1997:32-33)
bona1250-TS006,?,Todaeva (1997:32-33)
bona1250-TS007,1,Todaeva (1997:36)
bona1250-TS008,0,Todaeva (1997:36)
bona1250-TS009,0,Fried (2010:141)
bona1250-TS010,1,Fried (2010:141)
bona1250-TS079,0,Fried (2010:1-340)
bona1250-TS080,0,Fried (2010:1-340)
bona1250-TS086,1,
bona1250-TS087,0,
bona1250-TS088,1,Hugjiltu (2003:329)
russ1264-TE039,1,Rybatzki (2003:371-372); Poppe (1960:5-7); Sanzeev (1962:10-11)
russ1264-TE050,0,Poppe (1960:77, 110); Sanzeev (1962:130)
russ1264-TE052,1,Sanzeev (1962:82-83)
russ1264-TE053,1,Sanzeev (1962:79); Poppe (1960:33)
russ1264-TE054,1,Poppe (1960:125)
russ1264-TE059,0,Poppe (1960:99)
russ1264-TE066,1,Sanzeev (1962:253); Poppe (1960:59)
russ1264-TE078,0,Poppe (1960:11-13)
russ1264-TS001,1,Sanzeev (1962:130); Poppe (1960:110)
russ1264-TS002,?,Sanzeev (1962:130); Poppe (1960:110)
russ1264-TS003,1,Sanzeev (1962:141-144); Poppe (1960:110)
russ1264-TS004,0,Sanzeev (1962:141-144); Poppe (1960:110)
russ1264-TS005,1,Poppe (1960:42-47, 110-111)
russ1264-TS006,1,Poppe (1960:42-47, 110-111)
russ1264-TS007,1,Poppe (1960:109)
russ1264-TS008,0,Poppe (1960:109)
russ1264-TS009,0,Sanzeev (1962:148-150); Poppe (1960:109)
russ1264-TS010,1,Sanzeev (1962:148-150); Poppe (1960:109)
russ1264-TS079,?,Poppe (1960:1-129)
russ1264-TS080,?,Poppe (1960:1-129)
russ1264-TS086,1,
russ1264-TS087,0,
russ1264-TS088,0,Skribnik (2003:105)
russ1264-GB301,?,Poppe (1960:123)
russ1264-GB139,1,Sanzeev (1962:320); Poppe (1960:58-59)
russ1264-GB408,1,Poppe (1960:114-115)
russ1264-GB432,1,Poppe (1960:36, 110)
russ1264-GB409,?,Poppe (1960:1-129)
russ1264-GB138,0,Poppe (1960:60)
russ1264-GB410,1,Poppe (1960:33, 114-115)
russ1264-GB286,0,Sanzeev (1962:317); Poppe (1960:125)
russ1264-GB089,1,Sanzeev (1964:10, 82-86); Sanzeev (1962:157); Poppe (1960:57-58, 123)
russ1264-GB091,1,Sanzeev (1964:10, 82-86); Sanzeev (1962:157); Poppe (1960:114, 123)
russ1264-GB137,1,Poppe (1960:57)
russ1264-GB068,?,Poppe (1960:1-129)
russ1264-GB136,?,Poppe (1960:1-129)
russ1264-GB327,0,Poppe (1960:109)
russ1264-GB021,0,Sanzeev (1962:136)
russ1264-GB099,?,Poppe (1960:1-129)
russ1264-GB105,?,Sanzeev (1962:79); Poppe (1960:33)
russ1264-GB118,?,Poppe (1960:1-129)
russ1264-GB123,?,Poppe (1960:1-129)
russ1264-GB127,?,Poppe (1960:1-129)
russ1264-GB134,?,Poppe (1960:1-129)
russ1264-GB135,1,Poppe (1960:114)
russ1264-GB140,?,Sanzeev (1962:320)
russ1264-GB150,?,Poppe (1960:1-129)
russ1264-GB188,?,Poppe (1960:1-129)
russ1264-GB250,0,Poppe (1960:1-129)
russ1264-GB252,?,Sanzeev (1962:75-90)
russ1264-GB253,?,Sanzeev (1962:75-90)
russ1264-GB254,1,Poppe (1960:119)
russ1264-GB304,?,Poppe (1960:100)
russ1264-GB305,1,Sanzeev (1962:153)
russ1264-GB306,0,Sanzeev (1962:)
russ1264-GB313,1,Sanzeev (1962:139)
russ1264-GB328,1,Poppe (1960:109)
russ1264-GB329,0,Poppe (1960:109)
russ1264-GB330,?,Poppe (1960:109)
russ1264-GB331,?,Poppe (1960:109)
russ1264-GB401,?,Poppe (1960:1-129)
russ1264-GB421,?,Poppe (1960:109)
russ1264-GB422,?,Poppe (1960:109)
russ1264-GB028,0,Poppe (1960:50); Sanzeev (1962:138)
russ1264-GB299,0,Sanzeev (1962:320); Poppe (1960:60)
russ1264-GB433,1,Sanzeev (1962:92-94); Poppe (1960:33, 42-47)
russ1264-GB026,0,Poppe (1960:1-129)
russ1264-GB110,0,Poppe (1960:1-129)
russ1264-GB146,?,Poppe (1960:1-129)
russ1264-GB158,0,Poppe (1960:1-129)
russ1264-GB159,0,Poppe (1960:1-129)
russ1264-GB296,0,Sanzeev (1962:334-335)
russ1264-GB300,0,Poppe (1960:1-129)
russ1264-GB400,0,Poppe (1960:1-129)
russ1264-GB402,0,Poppe (1960:1-129)
russ1264-GB403,0,Poppe (1960:1-129)
russ1264-GB256,1,Sanzeev (1962:87); Poppe (1960:37, 96-97, 122)
russ1264-GB184,1,Sanzeev (1953:136-137); Sanzeev (1962:96-99); Poppe (1960:100)
russ1264-GB039,0,Poppe (1960:35)
russ1264-GB046,0,Poppe (1960:87-88)
russ1264-GB044,1,Poppe (1960:32)
russ1264-GB147,1,Poppe (1960:100)
russ1264-GB117,1,Poppe (1960:48-49, 119)
russ1264-GB152,1,Sanzeev (1962:279-286, 289); Poppe (1960:71-72)
russ1264-GB086,1,Poppe (1960:70, 72)
russ1264-GB069,0,Poppe (1960:61)
russ1264-GB020,0,Poppe (1960:1-129)
russ1264-GB022,0,Poppe (1960:1-129)
russ1264-GB023,0,Poppe (1960:1-129)
russ1264-GB027,1,Poppe (1960:33, 38)
russ1264-GB030,0,Poppe (1960:53-)
russ1264-GB031,0,Poppe (1960:50-53)
russ1264-GB035,0,Sanzeev (1962:141-144); Poppe (1960:53-55)
russ1264-GB036,0,Poppe (1960:53-55)
russ1264-GB037,0,Poppe (1960:53-55)
russ1264-GB038,0,Poppe (1960:1-129)
russ1264-GB041,0,Poppe (1960:1-129)
russ1264-GB042,0,Poppe (1960:32)
russ1264-GB043,0,Poppe (1960:32)
russ1264-GB047,1,Sanzeev (1962:51); Poppe (1960:61-63, 89)
russ1264-GB048,1,Sanzeev (1962:51); Poppe (1960:33, 66-67, 89)
russ1264-GB049,1,Poppe (1960:64)
russ1264-GB051,0,Poppe (1960:1-129)
russ1264-GB052,0,Poppe (1960:1-129)
russ1264-GB053,0,Poppe (1960:1-129)
russ1264-GB054,0,Poppe (1960:1-129)
russ1264-GB057,0,Poppe (1960:1-129)
russ1264-GB058,0,Poppe (1960:1-129)
russ1264-GB059,0,Sanzeev (1962:92-94); Poppe (1960:42-47)
russ1264-GB070,1,Poppe (1960:33)
russ1264-GB071,1,Poppe (1960:50-53)
russ1264-GB072,1,Poppe (1960:33)
russ1264-GB073,1,Poppe (1960:50-53)
russ1264-GB074,0,Poppe (1960:40-41, 80-81)
russ1264-GB075,1,Poppe (1960:40-41, 80-81)
russ1264-GB079,0,Poppe (1960:56)
russ1264-GB080,1,Poppe (1960:56)
russ1264-GB081,0,Poppe (1960:1-129)
russ1264-GB082,1,Sanzeev (1962:263); Poppe (1960:57)
russ1264-GB083,1,Sanzeev (1962:264-265); Poppe (1960:58)
russ1264-GB084,0,Poppe (1960:58)
russ1264-GB090,0,Sanzeev (1964:10, 82-86); Sanzeev (1962:157); Poppe (1960:57-58, 123)
russ1264-GB092,0,Sanzeev (1964:10, 82-86); Sanzeev (1962:157); Poppe (1960:114, 123)
russ1264-GB093,0,Sanzeev (1964:10); Sanzeev (1962:157); Poppe (1960:114)
russ1264-GB094,0,Sanzeev (1964:10); Sanzeev (1962:157); Poppe (1960:114)
russ1264-GB095,0,Poppe (1960:1-129)
russ1264-GB096,0,Poppe (1960:1-129)
russ1264-GB098,0,Poppe (1960:1-129)
russ1264-GB103,0,Poppe (1960:1-129)
russ1264-GB104,0,Poppe (1960:1-129)
russ1264-GB107,1,Poppe (1960:57)
russ1264-GB108,0,Poppe (1960:1-129)
russ1264-GB109,0,Poppe (1960:1-129)
